code;product_name;brands;nutriscore_grade;nova_group;additives_found;additives_names;additives_risk_levels;ingredients_text
8480017165367;Baguettes, Fiambre e queijo;Dia;d;4;E250;Nitrito sódico;alto;instructions for use: 1) preheat oven for between 10-15 min, at 200c, 2) remove from the packaging and remuve the plastic cheese (76el, salt, yeast, sunflower ol sugar, con starch, pepper, garlic, oregano and basil, may contain traces of fish sr milk protein, soya protein, flavouring, emufsifier (e4
8480017173638;Hola Cola;dia;c;4;E952;Ciclamato;alto;Agua carbonatada, colorante (E1504), acidulante (E338), edulcorantes (E952, E950, E951), Corrector de acidez (E331), aromas naturales.
8480017173645;Hola Cola Zero Sin Cafeína Dia;Dia;c;4;E952;Ciclamato;alto;Agua carbonatada, colorante (E150d), acidulante (E338), edulcorantes (E950, E951 y E952), corrector de acidez (E331), aroma natural.
8480017177056;Salchichón ibérico cular extra;Dia;e;4;E250;Nitrito sódico;alto;came de cerdo ibérico (96% ), sal, pimienta, azúcar, antioxidante (E316), conservador (E250), potenciador de sabor (E621), aroma cural y tripa natural de cerdo calibre ancho.
8480017179968;Pechuguita de pollo asada al horno;Dia;b;4;E250;Nitrito sódico;alto;Pechuga de pollo (99 %), sal, emulgente (E452), dextrosa, antioxidante (E301), aroma, conservador (E250). Puede Contener trazas de soja, frutos de cáscara, leche, huevo y mostaza.
8480017210388;Lasaña boloñesa;Dia;c;4;E251;Nitrato sódico;alto;leche desnatada, came de cerdo picada (15% ) , sémola de trigo, tomate (Corrector de acidez (E330)), agua, queso [leche pasteurizada, sal, cuajo, fermentos lácticos, conservador E251) colorante (E160a), agua, proteinas de la leche, almidón modificado de patata y sal de fundido (E331)) harina de trig
8480017227171;Bacon Burger;dia;d;4;E250;Nitrito sódico;alto;Burguer meat (42%) [carne de vacuno (70%), preparado burger meat [cereales, vegetales (fibra vegetal, harina de arroz), sal, proteína de soja, dextrosa, almidón de maíz, especias (contienen apio), conservador (sulfito sódico (E221)), antioxidantes (E301, E331), colorante (E120)]], pan (41%) [harina 
8480017227195;Pizza Barbacoa;Dia;d;4;E250;Nitrito sódico;alto;Harina de trigo, salsa barbacoa (21%) [agua, azúcar, tomate, vinagre de vino blanco, almidón modificado de maíz, sal, aromas, aroma de humo, extractos vegetales (contiene cebada), estabilizante (E415), antioxidante (E330), pimienta de cayena, conservador (E202), agua, queso mozzarella [leche pasteur
8480017234230;Oveja Añejo 9 meses;Dia;d;4;E252;Nitrato potásico;alto;leche cruda de oveja, sal, conservadores (E1105 (contiene huevo), E252), cuajo, fermentos lácticos. Cuña de queso de oveja añejo. Elaborado con leche cruda Corteza no comestible. AditiVos en corteza: conservadores E235. E202), colorante (E172). Origen de la leche: España.
8480017238955;El Diablo Mojito;Dia;d;4;E102;Tartrazina;alto;Agua carbonatada, azúcar, acidulante (ácido cítrico), corrector de acidez (E331), aroma natural de hierbabuena con otros aromas naturales, estabilizante (goma arábiga), edulcorantes (E955, E950), taurina 0,03%, cafeína 0,02%, conservador (E202), colorantes (E102, E133).
8480017242112;Queso Añejo;Dia;d;4;E252;Nitrato potásico;alto;Leche cruda de oveja (mín. 50%), leche de vaca pasteurizada (mín. 40%), sal, cuajó, estabilizante (E509), conservador (E252), fermentos lácticos. Corteza no comestible. Aditivos en corteza: conservadores (E202, E235), colorante (E172). Origen de la leche: España.
8480017245878;Chorizo Criollo oreado;Dia;e;4;E252;Nitrato potásico;alto;Carne de cerdo 91%, agua, sai, especias, dextrosa. sacarosa, proteína de guisante, dextrina, emulgentes E450 y E451, antioxidante E300, E301, E331 conservadores E50, E252, E-262, E262ii, proteina de cerdo, fibra sin gluten, aromas, extractos vegetales, acidulante E296, colorante E120 y tripa natural
8480017245908;Pechuga de pavo bajo en sal;Nuestra Alacena;b;4;E250;Nitrito sódico;alto;Pechuga de pavo (69%), agua, aromas, estabilizantes (E420, E451, E407a, ES dextrosa, sal,antioxidante (E316), conservadores (E262, E250).
8480017245915;Pechuga de pavo sándwich;Dia;c;4;E250;Nitrito sódico;alto;Pechuga de pavo (60%), agua, jarabe de glucosa, sal, conservadores (E326, E243, E250), estabilizantes (E420, E451, E450 E452), dextrosa, gelificantes (E407, E415), fibra vegetal, aromas, antioxidantes (E331, E301), extracto de especias.
8480017245977;Jamón cocido extra bajo en sal;Nuestra Alacena;c;4;E250;Nitrito sódico;alto;Jamón de cerdo (82%), agua, aromas, estabilizantes (E450, E508, E407), sal, dextrosa, azúcar, antioxidante (E316), conservador (E250).
8480017245984;Jamón cocido extra 97% carne;Dia;a;4;E250;Nitrito sódico;alto;Jamón de cerdo (97%), sal, dextrosa, jarabe de glucosa, aromas, antioxidantes (E331, E501), estabilizantes (E451, E450, E452), fibra vegetal, conservadores (E250, E743), extracto de especias.
8480017245991;Jamón cocido extra braseado;Dia;c;4;E250;Nitrito sódico;alto;jamón de cerdo (97%), sal, dextrina de maíz, aromas, estabilizantes (E451, E450), antioxidantes (E331, E301), fibra vegetal, conservadores (E250, E243).
8480017247711;;Dia;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Magro de cerdo ibérico, tocino de cerdo ibérico, sal, pimentón, proteínas de la leche, lactosa, ajo, azúcar, estabilizante (E450), dextrina, antioxidantes (E316, E393), orégano molido, conservadores (E250, E252), colorante (E120)
8480017248107;Jamón serrano reserva medias lonchas;Dia;e;3;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Jamón de cerdo (100 g),  sal,  antioxidante (E301),  conservadores (E250, E252).
8480017248138;Paleta curada reserva 50 % duroc;Dia;e;3;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;Paleta de cerdo (94,7%), sal, azúcar, conservantes (E252, E250), antioxidante (E301).
8480017248145;Paleta curada reserva;Dia;e;3;E250;Nitrito sódico;alto;Paleta curada Reserva. : paleta de cerdo (143 g de paleta de cerdo utilizados para elaborar 100 g de producto final), sal, antioxidante (E301), conservadores (E250, EŽ52). Valores energéticos y nutricionales medios por 100g Conservar entre O y7 °C. Una vez abierto consurnir
8480017248329;Bockwurst;Dia;d;4;E250;Nitrito sódico;alto;Carne de cerdo (75%) sal yodada (sal, yodato de potasio), agua, estabilizante (E450), antioxidante (E300), especias, azúcar,  conservador (E250), humo de madera de haya. Puede contener trazas de mostaza, apio, leche.
8480017248824;Salami extra;Dia;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Carne de cerdo y tocino de cerdo (101 g de carne y tocino de cerdo utilizados para elaborar 100 g de producto final), lactosa, sal, proteínas de la leche, aroma natural, maltodextrina, dextrosa, especias, estabilizantes (E451, E450), ajo, aroma de humo, extracto de remolacha, antioxidantes (E316, E3
8480017248886;Salchichón ibérico extra en lonchas;Dia;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Magro de cerdo ibérico, tocino de cerdo ibérico, sal, lactosa, caseinato sódico (contiene leche), dextrosa, dextrina, pimienta blanca, azúcar, aromas, emulgentes (E450, E452, E451), antioxidantes (E301, E392), conservadores (E250, E252), colorante (E120).
8480017255273;Pechuga de pollo braseado;Dia;c;4;E250;Nitrito sódico;alto;Pechuga de pollo (70%), agua, sal, dextrosa, fibra vegetal, estabilizantes (E407, E451), antioxidante (E316), aromas, aroma de humo, conservador (E250), colorante (E120). Puede contener trazas de soja. Valores energéticos y nutricionales medios por 100 g
8480017259240;Salsichas Baviera;Dia;d;4;E250;Nitrito sódico;alto;carne separada Mecánicamente de pollo, grasa y corteza de cerdo, agua, sal, almidón de patata, estabilizantes (E466, E451), azúcar, proteina de soja, especias y aromas, antioxidante (E316), aroma de humo, conservador (E250).
8480017281647;Paté de hígado de cerdo intenso;Dia;e;4;E250;Nitrito sódico;alto;Hígado de cerdo (28%), tocino de cerdo, agua, carne de cerdo, harina de arroz, fibra vegetal, proteína de cerdo, sal, conservador (E250), antioxidante (E301), estabilizante (carragenano).
8480017304797;Pizza Jamón y Queso;Dia;d;4;E250;Nitrito sódico;alto;Harina de _trigo_, harina de _centeno_, _queso_ mozzarela 22%, jamón cocido 20% (cerdo, agua, aromas, dextrosa, sal, establizantes (E451, E407, E262, E508, E412), antioxidante (E316), conservador (E250)), agua, salsa de tomate (tomate concentrado, agua, azúcar, almidón modificado de maíz, sal, antio
8480017304803;Pizza atún y bacon;Dia;c;4;E250;Nitrito sódico;alto;harina de trigo y centeno, queso mozzarella (21%) (contiene huevo), tomate concentrado (16%) (tomate, agua, azúcar, almidón de maíz, fécula de patata, sal, antioxidante (E330), especias], bacon (14%) [panceta de cerdo, sal, azúcar, estabilizante (E451), antioxidante (E316), conservador (E250), agua,
8480017308245;;Dia;c;4;E952;Ciclamato;alto;Agua carbonatada, acidulante (ácido cítrico), edulcorantes (E952, E950, E954), aroma natural, aroma (quinina)
8480017329127;Chistorra;Dia;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Carne y grasa de cerdo (95%), sal, pimentón, ajo, antioxidante (E301), conservadores (E250, E252). Envoltura comestible (colágeno de vacuno, agua, estabilizantes (E422, E460), aceite de colza).
8480017367020;Tagliatelle Carbonara;Dia;c;4;E250;Nitrito sódico;alto;pasta alimenticia de calidad superior (70%) (sémola de trigo duro), lactosa, preparado de aceite en polvo (aceite de paima, jarabe de glucosa, proteínas de la leche], queso fundido en polvo (6,9%) [queso, lactosuero en polvo, sal], bacon (1,9%) [carne de cerdo, sal, conservador (E250), acidulante (E
8480017390219;Espetec Extra;Dia;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Paleta, magro, panceta de cerdo y masa madre de longaniza fresca (magros de cerdo, sal, antioxidante (sulfito de sodio)) (92%), lactosa, sal, especias, antioxidante (E316), conservadores (E250, E252) y tripa natural de cerdo de calibre estrecho.
8480017438720;Cola Light - Sin cafeína;Dia;c;4;E952;Ciclamato;alto;agua carbonatada, colorante (E150d), acidulantes (E338, E330), edulcorantes (E952, E951***, É950), conservador (E202) y aromas. **&quot,Contiene aspartamo (una fuente de fenilalanina).
8480017443250;Fiambre de pechuga de pavo;dia;c;4;E250;Nitrito sódico;alto;Pechuga de pavo (55%), agua, fécula de patata, sal, leche entera en polvo, proteína de soja, azúcar, dextrosa de maíz, aromas, estabilizantes (E451, E407), antioxidante (E316), conservador (E250). _Puede cotener trazas de huevos y apio._
8480017519795;Queso Semicurado;Dia;d;4;E252;Nitrato potásico;alto;leche pasteurizada de vaca (min 80%), leche pasteurizada de oveja (min. 12 %), sal, cuajo, fermentos lácticos y conservador (E252) Aditivos en corteza, Conservadores (E202, E35) y colorante (E172)
8480017529749;Croquetas de jamón;dia;d;;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;agua, harina de trigo, jamón curado 13%, jamón de cerdo, sal, azúcares, conservadores (E252),(E250), antioxidante (E301), pan rallado (harina de trigo, agua,sal y levadura), aceite de girasol, (6%,), lactosuero, almidón de maíz, cebolla en polvo.
8480017646927;Preparado en polvo sabor naranja;Dia;unknown;4;E952;Ciclamato;alto;azúcar, acidulante (E330). aromas, corrector de acidez (E331), maltodextrina, aceites vegetales (palma, palmiste y coco en proporción variable), espesantes (E412, E414), edulcorantes (E952, E954), antiagiomerante E341), vitamina C, zumo de remolacha en polvo (maltodextrina, zumo de remolacha concent
8480017661180;Magro de cerdo cocido;Dia;d;4;E250;Nitrito sódico;alto;magro de cerdo (83,8% ), agua, sal, estabilizantes (E451, E452, E407, E415, E410), gelatina, azúcar, especias, potenciador del sabor (E621), antioxidante (E301), conservador (E250). Puede contener trazas de gluten.
8480017743398;Arroz Tres Delicias Tradicional;DIA;b;4;E250;Nitrito sódico;alto;arroz blanco (arroz, aguaar, estabilizantes (E451, E407), de cerdo, agua, fécula de patata, sal, azúc antioxidante (E316), conservador (E250), colorante (E120) y especias), guisante (7%),zana de maíz, aceite de girasol, sal, zumo de limón, ajo en polvo, cúrcuma y horia (7%), tortilla(huevo entero li
8480024770141;Paté a la pimienta;Alteza;e;4;E250;Nitrito sódico;alto;Tocino de cerdo, hígado de cerdo (22,7%), agua, carne de cerdo, cebolla, sal, proteina animal, proteina de soja, azúcar, aromas, pimienta negra (0,45%), dextrosa, antioxidante (E-301) y conservante E250
8480024810861;Taquitos de jamón curado;Alteza;e;4;E252;Nitrato potásico;alto;JAMON CURADO 100 g. Jamón de cerdo (100 g de jamón provienen de 143 g de carne), sal, dextrosa, antioxidante (E-301) y conservadores (E-250, E252).
8594159532779;Multi mega sport stack;;not-applicable;4;E110;Amarillo Ocaso FCF;alto;Fosfato dicálcico (calcio, fósforo), óxido de magnesio, á amine C), agente de carga (celulosa microcristalina), acetato de D,L-a-tocoferilo (vitamina E, es extracto de equinacea (Echinacea purpurea, planta entera), extracto de ginseng siberia Beutherococcus senticosus, raiz), estabilizante (ácido es
8710243907418;Queso semicurado;Old Amsterdam;d;3;E251;Nitrato sódico;alto;Leche pasteurizada de vaca, sal, fermentos lácticos, coagulante microbiano, E251, carotenos
8710243960505;Old Amsterdam;Old Amsterdam,Westland;e;3;E251;Nitrato sódico;alto;milk (pasteurized), salt, lactic acid (milk), rennet, preservative (e251), dye (carotenes)
8710912054382;Queso gouda;Holland Corona;d;4;E251;Nitrato sódico;alto;Leche de vaca pasteurizada, sal, fermentos lácticos, coagulante de leche microbiano, conservador E251 y colorante caroteno. Corteza de plástico no comestible. Conservar refrigerado entre 0°CY +7°C Queijo Gouda 48% M.G./E.S. Ingredientes: Leite de vaca pasteurizado, sal, fermentos lácteos, coagulante
8712243075982;Queso;Beemster;d;4;E251;Nitrato sódico;alto;Leche de vaca pasteurizada, sal, fermentos Lácticos, cuajo, conservador E251, colorante annatto (E 160b).
8712514099143;Zoethoutdrop;Meenk;unknown;4;E171;Dióxido de titanio;alto;Â suiker, melasse, TARWEbloem, glucosestroop, zoethoutwortelextract, droppoeder 3% (zoethoutwortelextract, suiker, dextrose, maiszetmeel), kokosvet, salmiakzout, gemodificeerd aardappelzetmeel, stabilisator (E420), kokosolie, kleurstof (E171), natuurlijk anijs aroma, emulgator (E471).
8714100330968;Runder Rookworst;unox;e;4;E250;Nitrito sódico;alto;DIT ZIT ER IN Ingredienten: Rundvlees 84%', water, nijutebloem zout, raapzaadolie, rundercollageen, rookarom stabilisator (E451, E452), voedingszuur: citroenzuur, antioxidant (ascorbinezuur, rozemarijnextract), dextrose, specerij-eantm (nootmuskaat, zwarte peper, chilipeper, koriander), aardappelzet
8714555001536;Zwan Jumbo Frankfurter;Zwan;d;4;E250;Nitrito sódico;alto;Hot dog sausages containing pork and mechanically separated chicken m Ingredients: Pork 42%, of which mechanically separated pork 15% me cally separated chicken 42%, water, potato starch, salt, hydmised m te stabilisers: E451, E452, spices, dextrose, antioxidant, Esp colour: E155, preservative: E250
8717371580506;Dr. Sour;;unknown;4;E104|E129;Amarillo de quinoleína|Rojo Allura AC;alto|alto;Dextrose, Glukosesirup, Säureregulator: E330, Bindemittel: E551, Aromen, Farbstoffe: E104, E129, E133. FR) Confiserie - Ingrédients: dextrose, sirup de glucose, régulateur d'acidité: E330, agent liant: E551, arômes, colorants: E104, E129, E133. IT) Caramelle - Ingredienti: destrosio, sciroppo di glu
8718531933637;Solfy sugar pearls gold;fun cakes;e;4;E171;Dióxido de titanio;alto;Destrosio, zucchero, sciroppo di glucosio, farina di riso, colorante: E100, E171, E172, lucidante: E904, aroma, olio vegetale (noce di cocco), regolatore di acidità, sale. Può contenere tracce di: glutine, latte e soia.
8718907442817;Tapas Jamin Ibetico, lono, pan de salchichon;Alberthein;unknown;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Varkensvlees, zout, dextrine, specerijen, suiker, lactose, aroma, dextrose, antioxidant (natriumascorbaat [E301], kaliumlactaat [E326]), conserveermiddel (natriumnitriet [E250], kaliumnitraat [E252]), stabilisator (polyfosfaat [E452]). Waarvan toegevoegde suikers gemiddeld 1.1g per 100 gram en waarv
8718907533553;luxe baguette kip caesar;Albert Heijn;c;4;E250;Nitrito sódico;alto;Te gebrulken tot en met: zie voorzijde, mits gekoeld bewaard verzadigde vetzuren 1,7 g, onverzadigde Wit tarwe baguette met kip, 13% caesarsaus, Ingredlěnten: tarwebloem, 19% kipfilet, water, plantaardige Allergie-informatie: bevat ei, tarwegluten, lactose, melkeiwit, 8,6% gekookt scharrelei, 7,6% r
8723400780977;Mentos Pure Fresh;Mentos;not-applicable;4;E321;BHT (Butilhidroxitolueno);alto;édulcorants (E967, E420, E421, E951, E950), gomme base, stabilisant (E422), maltodextrine, amidon, émulsifiants (lécithine de soja E473), extrait de thé vert (0,1 %), épaississants (E415, E466), graisse de coco, antioxydant (E321), agent d’enrobage (E903), colorant (E133).  Source de phénylalanine. 
